conversation_id,conv_indx,tweetId,content,userId
1027699599442685952,80,1027963147741736960,"@premierleague Oh yeah!Ever ready,come on CITY!!!",977319340843393024
1027699599442685952,81,1027982511627034624,@premierleague Yessir,147962755
1027699599442685952,84,1027701560292372480,@premierleague click and start earning from your mobile now https://t.co/vSfIOToJGh,2221686599
1027699599442685952,85,1027701952744894464,@premierleague Win or lose Manchester United I stand❤️,1027680896982249472
1027699599442685952,87,1027703368087556096,@premierleague The waits it's over🙌🏻,1027680896982249472
1027699599442685952,89,1027702123679703045,@mhisham @AdityaKalirona @premierleague Spelling Lester is hard mate x,949286694607638528
1027699599442685952,90,1027711272735977473,"@PowerfulTimbo @NK8andSM10 @MassiveCityFan @premierleague I guess they think we continue adding points from the last year. 

These things happen when you have new clubs joining 😋",931882279756075008
1027699599442685952,91,1027704406316384256,@NK8andSM10 @PowerfulTimbo @MassiveCityFan @premierleague The first table is facts. The other is very opinionated and assumptive.,782399393026613248
1027699599442685952,92,1027708465752559617,"@NK8andSM10 @PowerfulTimbo @MassiveCityFan @premierleague It's opinionated and assumptive. It's opinionated because not all decisions are clear cut, some say yes, some no. It's assumptive because it takes into account penalties not given, it's not guaranteed that they would've been scored.",782399393026613248
1027699599442685952,93,1027715921006223361,@Conquillion @R_Castillo14 @premierleague Looking like a bitter ex... That love's dead. 🤣,129814127
1027699599442685952,95,1027723146261159936,@Conquillion @premierleague lmaooooo what,566810701
1027699599442685952,97,1027720776097714176,"@BQinvesting @premierleague For Sure, I only Doubt on Our CF,!",1017012328833929216
1027699599442685952,98,1027721072995692549,@DonSarri @premierleague i dont know why but i have a feeling morata will shine this season 25+ goals just a feeling the coming days will tell us,2535244657
1027699599442685952,101,1027725117739216898,@Conquillion @R_Castillo14 @premierleague 😂😂😂 Joses got gifs for days lol... Liverpool winning the league this season?,129814127
1027699599442685952,104,1027798954107449344,"@BQinvesting @premierleague Everyone wish him the Best, so he want to prove it!",1017012328833929216
1027698405315948544,0,1027698405315948544,PREMIER LEAGUE IS BACKKKK,818363848700923912
1027698405315948544,1,1027895940244488193,@SadioSZN_ Don’t care,960279475664687104
1027698274847928321,0,1027698274847928321,Three British teams in European action tonight but none of them make the top of the BBC Football page. Instead it's Premier League all the way zzzzzzzzzzzzzzzzzz.... https://t.co/egzksWc7wX,125377520
1027698274847928321,1,1027700593454796800,@adowniebrazil A lot of talk of Leeds and Bielsa though. Who's in Europa?,15828075
1027698274847928321,2,1027701367647784961,"@adowniebrazil Burnley, Hib and third?",15828075
1027698274847928321,3,1027701415446175745,@adowniebrazil Rangers of course,15828075
1027698011294576640,0,1027698011294576640,"BOLLYWOOD superstar Shah Rukh Khan has arrived in Trinidad to cheer his players for the 2018 Hero Caribbean Premier League (CPL). 
https://t.co/X2zKvimzve",851457023044616192
1027698011294576640,1,1027708965071806464,@Newsday_TT One of the greatest actors pose with Shah Rukh Khan. The incompetent Minister Rohan Sinanan poses as a Minister who knows what to do,3257165443
1027698011294576640,2,1027930193854382080,"@Newsday_TT nicee,hope he enjoys the stay",2595232586
1027697951194443776,0,1027697951194443776,Just a brief Premier League prediction thread. Won’t list details on why I picked each team. Way too much effort so here we go: https://t.co/Tfk2YqXe68,995379454653468673
1027697951194443776,1,1027698058660904961,20th- Cardiff City,995379454653468673
1027697951194443776,2,1027698227066429441,19th- Huddersfield Town,995379454653468673
1027697951194443776,3,1027698417923973120,18th- Watford. soz to all my Watford pals but I just don’t see you all staying up this time.,995379454653468673
1027697951194443776,4,1027698517668769792,17th- Bournemouth.,995379454653468673
1027697951194443776,5,1027698614951391232,16th- Southampton,995379454653468673
1027697951194443776,6,1027698792567660545,15th- Newcastle United.,995379454653468673
1027697951194443776,7,1027698908678574082,14th- Burnley.,995379454653468673
1027697951194443776,8,1027699066476658690,13th- Brighton &amp; Hove Albion.,995379454653468673
1027697951194443776,10,1027699319640600576,11th- Crystal Palace.,995379454653468673
1027697951194443776,11,1027699401698029574,10- Wolves 😒,995379454653468673
1027697951194443776,12,1027699655126265857,9th- West Ham United.,995379454653468673
1027697951194443776,13,1027699721123635200,8th- Leicester City,995379454653468673
1027697951194443776,14,1027699786995130369,7th- Everton.,995379454653468673
1027697951194443776,15,1027699857316892672,6th- Arsenal.,995379454653468673
1027697951194443776,16,1027699916137791488,5th- Manchester United 🤧,995379454653468673
1027697951194443776,17,1027700070605574144,4th- Spurs. (New stadium and all that),995379454653468673
1027697951194443776,18,1027700175521935366,3rd- Chelsea (Kovacic will carry this team),995379454653468673
1027697951194443776,19,1027700263245762560,2nd- Manchester City. Oh yes.,995379454653468673
1027697951194443776,20,1027700584139436032,1st- Liverpool FC. Yes. Liverpool will win the premier league for the very first time &amp; an English title for the first time in 30+ years. It’s finally happening. End of thread. Hope you enjoyed it. Stay tuned next year for more elite predictions,995379454653468673
1027697951194443776,22,1027700789282832384,@WbaSmith I wish...,995379454653468673
1027697951194443776,24,1027700964785049600,@lfcidil be prepared,995379454653468673
1027697951194443776,25,1027701024004431873,@OSMLFC It’s happening you just wait,995379454653468673
1027697951194443776,26,1027702515763240960,@LiamWilko_ haha what?! I thought 3rd was pretty generous,995379454653468673
1027697951194443776,27,1027728232961851394,@ToastedJonas @brandon_grima1  you’re new bestfriend,730219283951673345
1027697951194443776,28,1027729029137354757,@joannadebel @brandon_grima1 looool just spitting facts Jo,995379454653468673
1027697951194443776,29,1027700665445961728,@SxIIyy @ffsAlexander oh come on it’s close enough babe,995379454653468673
1027697951194443776,30,1027702360481644550,@OSMLFC good. So you should. City winning the title is so boring man. They don’t know how to celebrate shit,995379454653468673
1027697951194443776,31,1027703086779908096,@LiamWilko_ It’s time man. Genuinely feel this is their season. It won’t be a landslide. Will probably go to the last game of the season. It’ll be tight as fuck.,995379454653468673
1027697951194443776,32,1027729893474201600,@ToastedJonas @brandon_grima1 nah I had the biggest feeling liverpool would win last season,730219283951673345
1027697951194443776,33,1027733340055461889,@joannadebel @ToastedJonas I BELIEVE JOANNA!!!!! ❤️❤️❤️❤️ #YNWA,2936892338
1027697938011578369,0,1027697938011578369,"@betway premier league Liverpool +49.5 goal difference, Wilfried Zaha and mitorovic more than 23.5 league goals combined and fulham and wolves more than 90.5pts combined #betyourway",311372733
1027697938011578369,1,1027797256454455298,"@TommyDubyaG @betway Finally the day has arrived! Thanks for the request Thomas, we'll provide feedback shortly.",1218811452
1027697938011578369,2,1027805467999973376,@TommyDubyaG @betway Thanks for the suggestion! I am afraid that we will not be able to offer this.,1218811452
1027697927697952768,0,1027697927697952768,Code to join the SPORTSZONE Fantasy Premier league: 1011367-225236,37000534
1027697927697952768,1,1027990536370696192,"@kallyjoe How does this thing work Joe,already have a team is it where name of ur team is written that you place this code?",1356673574
1027697821162659845,0,1027697821162659845,"😂😂Our Martial on bench scored 9 goals in the premier league last season while your player whois hardworking and ""scores goals that are needed"" scored 6 goals😂😂...you can keep your ""This way""...we already have one.😂",861201681727598592
1027697821162659845,1,1027698033595764736,who is*,861201681727598592
1027697686881947648,0,1027697686881947648,"Let’s just forget about the negativity nobody thinks United will do anything this season. 

The Premier League is back. 18/19 season will for sure be interesting. Andreas Pereira and Fred will provide our midfield with more creativity.

Let everyone talk about Manchester United👀 https://t.co/uFTD7NMBLL",420589675
1027697686881947648,1,1027698788461420544,David De Gea is the best goalkeeper in the World and most likely won’t leave because Real Madrid finally have their goalkeeper💉 https://t.co/a2yxo8EpPJ,420589675
1027697686881947648,2,1027701605230096384,If both of our CB’s stay fit it should be a great duo. The one who calms to defence and the one who is more physical fits like a charm. https://t.co/i36i8l0HqW,420589675
1027697686881947648,3,1027702271910522881,"Something we didn’t have last season. They are exactly what we need in midfield. Good in the right area’s, can the pass the ball and break through the lines. The Brazilian sauce 🇧🇷 https://t.co/Ny3zyGn7PV",420589675
1027697686881947648,4,1027703369165619200,Paul Labile Pogba returning like never before. Not only did he boss the WC in a deep role but performed in the biggest of stages. Just a blessing to have him🇫🇷❤️ https://t.co/tYL8BzlaFZ,420589675
1027697686881947648,5,1027706459688235010,You always have to have a Jesse Lingard who can come in and do a job whenever you need. Grew up a kid watching United in the stands and now look at our boy fly❤️👍 https://t.co/9JFG4jlyYr,420589675
1027697686881947648,6,1027707928608948225,"Martial and Rashford are improving and still in their early 20’s, they both have endless talents and they also bring the youth and energy into the field taking on defenders and leaving them for dead. Don’t love one of them but both❤️❤️ https://t.co/xQGUR8sqfu",420589675
1027697686881947648,7,1027709554119856128,Romelu Lukaku at the age of 24 has 100 + goals in the BPL. 200+ goals in his career which is phenomenal. Performance wise in the WC was one of the best number 9’s there. He will thrive for sure. A real leader too🔴 https://t.co/gsSX7ibN0N,420589675
1027697686881947648,8,1027711664681091072,"What a fantastic footballer he is honestly at his best he can be World Class. What i mean is that in central areas where he can get in behind or thread a pass. He can score 20-30 goals at his peak with double figures in assists. Can win a game in his own. 

Alexis Sanchez🔴 https://t.co/v8onaTWn2r",420589675
1027697686881947648,9,1027712738062200832,"Overall, we can do damage, we do have great players and that we can be a fantastic team. Whatever you hear or see in the media the majority are lies. As i’ve said before it will be an interesting 18/19 season. 

Likes and reweets appreciated needed some positivity on FT😂❤️ https://t.co/TS8oCcQ8Pq",420589675
1027697686881947648,10,1027829539198644224,@FtblHashir Thank you bro i appreciate it a lot❤️,420589675
1027697686881947648,12,1027713978103947264,@ClinicalSanchez Thank you bro❤️❤️. I appreciate it a lot. United fans have just been so negative but we have to look at the bigger picture. Trying to spread some positivity around FT 🙌,420589675
1027697686881947648,13,1027717006051733504,"@RealistYahz True, me included, Transfer widow has been a huge disappointment tbf, but I really hope we do well this year regardless 🙏",947187803032518656
1027697686881947648,14,1027718475236761600,@ClinicalSanchez Agreed. Tomorrow awaits 👀 https://t.co/H3Bhn7AkZq,420589675
1027697616233136128,0,1027697616233136128,"My Premier League prediction:

🔝 1. Man City 
🔸2. Liverpool
🔸3. Spurs
🔸4. Man United 
▪️5. Chelsea 
▪️6. Arsenal 
▪️7. Everton
▪️8. West Ham
▪️9. Burnley
▪️10. Fulham",3263230933
1027697616233136128,1,1027697698395353095,"▪️11. Bournemouth 
▪️12. Leicester City
▪️13. Watford
▪️14. Crystal Palace 
▪️15. Wolves
▪️16. Newcastle 
▪️17. Huddersfield 
🔻18. Southhampton 
🔻19. Brighton
🔻20. Cardiff",3263230933
